[T] Epoch [0/29] | [0/500] TRAINING loss : 2.2996 TRAINING accuracy : 0.1300
[T] Epoch [1/29] | [460/500] TRAINING loss : 2.0310 TRAINING accuracy : 0.3900
[T] Epoch [1/29] | [461/500] TRAINING loss : 1.9585 TRAINING accuracy : 0.5200
[T] Epoch [1/29] | [462/500] TRAINING loss : 1.9079 TRAINING accuracy : 0.5600
[T] Epoch [1/29] | [463/500] TRAINING loss : 1.9910 TRAINING accuracy : 0.4800
[T] Epoch [1/29] | [464/500] TRAINING loss : 2.0425 TRAINING accuracy : 0.4400
[T] Epoch [1/29] | [465/500] TRAINING loss : 2.0891 TRAINING accuracy : 0.3600
[T] Epoch [1/29] | [466/500] TRAINING loss : 2.0039 TRAINING accuracy : 0.4700
[T] Epoch [1/29] | [467/500] TRAINING loss : 1.9959 TRAINING accuracy : 0.4500
[T] Epoch [1/29] | [468/500] TRAINING loss : 1.9584 TRAINING accuracy : 0.4900
[T] Epoch [1/29] | [469/500] TRAINING loss : 1.9935 TRAINING accuracy : 0.4700
[T] Epoch [1/29] | [470/500] TRAINING loss : 2.0104 TRAINING accuracy : 0.4300
[T] Epoch [1/29] | [471/500] TRAINING loss : 1.9693 TRAINING accuracy : 0.5000
[T] Epoch [1/29] | [472/500] TRAINING loss : 1.9585 TRAINING accuracy : 0.5000
[T] Epoch [1/29] | [473/500] TRAINING loss : 1.9648 TRAINING accuracy : 0.5100
[T] Epoch [1/29] | [474/500] TRAINING loss : 1.9767 TRAINING accuracy : 0.4800
[T] Epoch [1/29] | [475/500] TRAINING loss : 2.0477 TRAINING accuracy : 0.4300
[T] Epoch [1/29] | [476/500] TRAINING loss : 1.9899 TRAINING accuracy : 0.4900
[T] Epoch [1/29] | [477/500] TRAINING loss : 1.9365 TRAINING accuracy : 0.5300
[T] Epoch [1/29] | [478/500] TRAINING loss : 1.9745 TRAINING accuracy : 0.4800
[T] Epoch [1/29] | [479/500] TRAINING loss : 1.9757 TRAINING accuracy : 0.4900
[T] Epoch [1/29] | [480/500] TRAINING loss : 2.0132 TRAINING accuracy : 0.4200
[T] Epoch [1/29] | [481/500] TRAINING loss : 2.0449 TRAINING accuracy : 0.4000
[T] Epoch [1/29] | [482/500] TRAINING loss : 2.0186 TRAINING accuracy : 0.4500
[T] Epoch [1/29] | [483/500] TRAINING loss : 2.0658 TRAINING accuracy : 0.3700
[T] Epoch [1/29] | [484/500] TRAINING loss : 1.9815 TRAINING accuracy : 0.4700
[T] Epoch [1/29] | [485/500] TRAINING loss : 1.9755 TRAINING accuracy : 0.4900
[T] Epoch [1/29] | [486/500] TRAINING loss : 2.0578 TRAINING accuracy : 0.3900
[T] Epoch [1/29] | [487/500] TRAINING loss : 1.9352 TRAINING accuracy : 0.5400
[T] Epoch [1/29] | [488/500] TRAINING loss : 1.9774 TRAINING accuracy : 0.4600
[T] Epoch [1/29] | [489/500] TRAINING loss : 1.9917 TRAINING accuracy : 0.4700
[T] Epoch [1/29] | [490/500] TRAINING loss : 2.0524 TRAINING accuracy : 0.4100
[T] Epoch [1/29] | [491/500] TRAINING loss : 2.0079 TRAINING accuracy : 0.4600
[T] Epoch [1/29] | [492/500] TRAINING loss : 2.0580 TRAINING accuracy : 0.4100
[T] Epoch [1/29] | [493/500] TRAINING loss : 1.9392 TRAINING accuracy : 0.5400
[T] Epoch [1/29] | [494/500] TRAINING loss : 1.9982 TRAINING accuracy : 0.4600
[T] Epoch [1/29] | [495/500] TRAINING loss : 2.0362 TRAINING accuracy : 0.4100
[T] Epoch [1/29] | [496/500] TRAINING loss : 2.0166 TRAINING accuracy : 0.4600
[T] Epoch [1/29] | [497/500] TRAINING loss : 2.0330 TRAINING accuracy : 0.4200
[T] Epoch [1/29] | [498/500] TRAINING loss : 1.9875 TRAINING accuracy : 0.5000
[T] Epoch [1/29] | [499/500] TRAINING loss : 2.0191 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [0/500] TRAINING loss : 2.0019 TRAINING accuracy : 0.4900
[V] Epoch [2/29] | [0/500] Test loss : 2.1806 Test accuracy : 0.2748 VAL RMSE : 13.183
[T] Epoch [2/29] | [1/500] TRAINING loss : 1.9687 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [2/500] TRAINING loss : 2.0174 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [3/500] TRAINING loss : 1.9836 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [4/500] TRAINING loss : 1.9366 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [5/500] TRAINING loss : 1.8912 TRAINING accuracy : 0.5800
[T] Epoch [2/29] | [6/500] TRAINING loss : 2.0070 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [7/500] TRAINING loss : 1.9460 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [8/500] TRAINING loss : 1.9900 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [9/500] TRAINING loss : 2.0090 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [10/500] TRAINING loss : 1.9733 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [11/500] TRAINING loss : 2.0131 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [12/500] TRAINING loss : 2.0211 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [13/500] TRAINING loss : 2.0009 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [14/500] TRAINING loss : 1.9830 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [15/500] TRAINING loss : 2.0549 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [16/500] TRAINING loss : 1.9061 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [17/500] TRAINING loss : 2.0177 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [18/500] TRAINING loss : 2.0586 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [19/500] TRAINING loss : 1.9666 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [20/500] TRAINING loss : 2.0461 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [21/500] TRAINING loss : 1.9769 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [22/500] TRAINING loss : 1.9906 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [23/500] TRAINING loss : 1.9792 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [24/500] TRAINING loss : 2.0287 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [25/500] TRAINING loss : 1.9499 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [26/500] TRAINING loss : 1.9359 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [27/500] TRAINING loss : 2.0162 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [28/500] TRAINING loss : 2.0123 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [29/500] TRAINING loss : 1.9345 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [30/500] TRAINING loss : 2.0323 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [31/500] TRAINING loss : 1.9989 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [32/500] TRAINING loss : 2.0265 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [33/500] TRAINING loss : 1.9914 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [34/500] TRAINING loss : 2.0066 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [35/500] TRAINING loss : 1.9246 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [36/500] TRAINING loss : 1.9686 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [37/500] TRAINING loss : 1.9770 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [38/500] TRAINING loss : 1.9619 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [39/500] TRAINING loss : 1.9494 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [40/500] TRAINING loss : 1.8949 TRAINING accuracy : 0.6100
[T] Epoch [2/29] | [41/500] TRAINING loss : 2.0765 TRAINING accuracy : 0.3600
[T] Epoch [2/29] | [42/500] TRAINING loss : 2.0414 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [43/500] TRAINING loss : 1.9508 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [44/500] TRAINING loss : 2.0476 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [45/500] TRAINING loss : 1.9818 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [46/500] TRAINING loss : 1.9890 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [47/500] TRAINING loss : 2.0228 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [48/500] TRAINING loss : 2.0390 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [49/500] TRAINING loss : 1.9492 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [50/500] TRAINING loss : 1.9365 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [51/500] TRAINING loss : 2.0425 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [52/500] TRAINING loss : 1.9690 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [53/500] TRAINING loss : 1.9312 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [54/500] TRAINING loss : 2.0234 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [55/500] TRAINING loss : 1.9952 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [56/500] TRAINING loss : 1.9743 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [57/500] TRAINING loss : 1.9409 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [58/500] TRAINING loss : 1.9111 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [59/500] TRAINING loss : 1.9881 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [60/500] TRAINING loss : 1.9701 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [61/500] TRAINING loss : 1.9259 TRAINING accuracy : 0.5700
[T] Epoch [2/29] | [62/500] TRAINING loss : 1.9574 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [63/500] TRAINING loss : 1.9207 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [64/500] TRAINING loss : 1.9886 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [65/500] TRAINING loss : 1.9847 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [66/500] TRAINING loss : 1.9687 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [67/500] TRAINING loss : 1.9536 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [68/500] TRAINING loss : 1.9659 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [69/500] TRAINING loss : 1.9644 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [70/500] TRAINING loss : 1.9915 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [71/500] TRAINING loss : 2.0205 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [72/500] TRAINING loss : 1.9912 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [73/500] TRAINING loss : 2.0291 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [74/500] TRAINING loss : 2.0417 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [75/500] TRAINING loss : 2.0200 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [76/500] TRAINING loss : 1.9477 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [77/500] TRAINING loss : 1.9885 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [78/500] TRAINING loss : 2.0500 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [79/500] TRAINING loss : 1.9904 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [80/500] TRAINING loss : 2.0853 TRAINING accuracy : 0.3700
[T] Epoch [2/29] | [81/500] TRAINING loss : 1.9738 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [82/500] TRAINING loss : 2.0249 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [83/500] TRAINING loss : 1.9083 TRAINING accuracy : 0.5600
[T] Epoch [2/29] | [84/500] TRAINING loss : 1.9795 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [85/500] TRAINING loss : 2.0346 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [86/500] TRAINING loss : 2.0605 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [87/500] TRAINING loss : 1.9858 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [88/500] TRAINING loss : 2.0351 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [89/500] TRAINING loss : 1.9569 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [90/500] TRAINING loss : 2.0312 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [91/500] TRAINING loss : 2.0305 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [92/500] TRAINING loss : 1.9776 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [93/500] TRAINING loss : 2.0376 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [94/500] TRAINING loss : 2.0307 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [95/500] TRAINING loss : 2.0156 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [96/500] TRAINING loss : 2.0456 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [97/500] TRAINING loss : 1.9539 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [98/500] TRAINING loss : 2.0161 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [99/500] TRAINING loss : 2.0074 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [100/500] TRAINING loss : 1.9247 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [101/500] TRAINING loss : 2.0296 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [102/500] TRAINING loss : 2.0579 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [103/500] TRAINING loss : 1.9651 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [104/500] TRAINING loss : 2.0341 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [105/500] TRAINING loss : 2.0266 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [106/500] TRAINING loss : 1.9271 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [107/500] TRAINING loss : 2.0778 TRAINING accuracy : 0.3900
[T] Epoch [2/29] | [108/500] TRAINING loss : 1.9578 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [109/500] TRAINING loss : 1.9914 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [110/500] TRAINING loss : 1.9421 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [111/500] TRAINING loss : 2.0412 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [112/500] TRAINING loss : 1.9568 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [113/500] TRAINING loss : 1.9090 TRAINING accuracy : 0.5600
[T] Epoch [2/29] | [114/500] TRAINING loss : 1.9752 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [115/500] TRAINING loss : 2.0327 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [116/500] TRAINING loss : 1.9657 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [117/500] TRAINING loss : 1.9680 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [118/500] TRAINING loss : 1.9016 TRAINING accuracy : 0.5800
[T] Epoch [2/29] | [119/500] TRAINING loss : 1.9306 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [120/500] TRAINING loss : 2.0177 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [121/500] TRAINING loss : 1.9711 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [122/500] TRAINING loss : 1.9914 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [123/500] TRAINING loss : 2.0319 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [124/500] TRAINING loss : 1.9782 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [125/500] TRAINING loss : 2.0342 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [126/500] TRAINING loss : 2.0286 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [127/500] TRAINING loss : 2.0568 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [128/500] TRAINING loss : 1.9589 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [129/500] TRAINING loss : 1.9115 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [130/500] TRAINING loss : 1.9350 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [131/500] TRAINING loss : 2.0040 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [132/500] TRAINING loss : 2.1100 TRAINING accuracy : 0.3600
[T] Epoch [2/29] | [133/500] TRAINING loss : 1.9526 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [134/500] TRAINING loss : 2.0618 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [135/500] TRAINING loss : 1.9586 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [136/500] TRAINING loss : 1.9330 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [137/500] TRAINING loss : 2.0525 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [138/500] TRAINING loss : 1.9577 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [139/500] TRAINING loss : 1.9704 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [140/500] TRAINING loss : 1.9748 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [141/500] TRAINING loss : 1.9739 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [142/500] TRAINING loss : 1.9424 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [143/500] TRAINING loss : 1.9608 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [144/500] TRAINING loss : 1.9423 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [145/500] TRAINING loss : 2.0306 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [146/500] TRAINING loss : 1.9540 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [147/500] TRAINING loss : 2.0379 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [148/500] TRAINING loss : 1.9582 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [149/500] TRAINING loss : 1.9530 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [150/500] TRAINING loss : 1.9319 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [151/500] TRAINING loss : 1.9907 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [152/500] TRAINING loss : 2.0641 TRAINING accuracy : 0.3900
[T] Epoch [2/29] | [153/500] TRAINING loss : 2.0212 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [154/500] TRAINING loss : 1.9451 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [155/500] TRAINING loss : 2.0206 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [156/500] TRAINING loss : 1.9969 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [157/500] TRAINING loss : 1.9993 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [158/500] TRAINING loss : 1.8875 TRAINING accuracy : 0.6100
[T] Epoch [2/29] | [159/500] TRAINING loss : 1.9762 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [160/500] TRAINING loss : 1.9741 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [161/500] TRAINING loss : 2.0607 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [162/500] TRAINING loss : 1.9512 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [163/500] TRAINING loss : 2.0144 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [164/500] TRAINING loss : 2.0453 TRAINING accuracy : 0.4100
[T] Epoch [2/29] | [165/500] TRAINING loss : 1.9263 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [166/500] TRAINING loss : 1.9355 TRAINING accuracy : 0.5400
[T] Epoch [2/29] | [167/500] TRAINING loss : 2.0252 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [168/500] TRAINING loss : 2.0016 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [169/500] TRAINING loss : 1.9731 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [170/500] TRAINING loss : 1.9808 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [171/500] TRAINING loss : 2.0805 TRAINING accuracy : 0.3800
[T] Epoch [2/29] | [172/500] TRAINING loss : 1.9907 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [173/500] TRAINING loss : 1.9960 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [174/500] TRAINING loss : 1.9874 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [175/500] TRAINING loss : 2.0799 TRAINING accuracy : 0.3800
[T] Epoch [2/29] | [176/500] TRAINING loss : 1.9404 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [177/500] TRAINING loss : 2.0624 TRAINING accuracy : 0.3800
[T] Epoch [2/29] | [178/500] TRAINING loss : 1.9578 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [179/500] TRAINING loss : 1.9547 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [180/500] TRAINING loss : 1.9914 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [181/500] TRAINING loss : 1.9222 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [182/500] TRAINING loss : 1.9762 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [183/500] TRAINING loss : 2.0063 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [184/500] TRAINING loss : 1.9817 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [185/500] TRAINING loss : 2.0050 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [186/500] TRAINING loss : 2.0096 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [187/500] TRAINING loss : 1.9523 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [188/500] TRAINING loss : 1.9692 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [189/500] TRAINING loss : 1.9986 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [190/500] TRAINING loss : 1.8945 TRAINING accuracy : 0.5800
[T] Epoch [2/29] | [191/500] TRAINING loss : 2.0361 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [192/500] TRAINING loss : 1.9862 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [193/500] TRAINING loss : 1.9904 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [194/500] TRAINING loss : 1.9567 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [195/500] TRAINING loss : 2.0219 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [196/500] TRAINING loss : 2.0973 TRAINING accuracy : 0.3400
[T] Epoch [2/29] | [197/500] TRAINING loss : 1.9623 TRAINING accuracy : 0.4900
[T] Epoch [2/29] | [198/500] TRAINING loss : 2.0607 TRAINING accuracy : 0.3800
[T] Epoch [2/29] | [199/500] TRAINING loss : 1.9476 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [200/500] TRAINING loss : 2.0106 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [201/500] TRAINING loss : 1.9844 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [202/500] TRAINING loss : 1.9354 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [203/500] TRAINING loss : 2.0162 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [204/500] TRAINING loss : 2.0167 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [205/500] TRAINING loss : 1.9953 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [206/500] TRAINING loss : 2.0147 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [207/500] TRAINING loss : 2.0216 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [208/500] TRAINING loss : 1.9812 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [209/500] TRAINING loss : 2.0359 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [210/500] TRAINING loss : 1.9479 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [211/500] TRAINING loss : 2.0339 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [212/500] TRAINING loss : 2.0507 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [213/500] TRAINING loss : 1.9730 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [214/500] TRAINING loss : 1.9976 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [215/500] TRAINING loss : 2.0380 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [216/500] TRAINING loss : 2.0237 TRAINING accuracy : 0.4500
[T] Epoch [2/29] | [217/500] TRAINING loss : 1.9180 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [218/500] TRAINING loss : 2.0006 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [219/500] TRAINING loss : 2.0110 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [220/500] TRAINING loss : 2.0333 TRAINING accuracy : 0.4200
[T] Epoch [2/29] | [221/500] TRAINING loss : 2.0205 TRAINING accuracy : 0.4300
[T] Epoch [2/29] | [222/500] TRAINING loss : 2.0370 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [223/500] TRAINING loss : 2.0247 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [224/500] TRAINING loss : 1.9768 TRAINING accuracy : 0.4600
[T] Epoch [2/29] | [225/500] TRAINING loss : 2.0384 TRAINING accuracy : 0.4000
[T] Epoch [2/29] | [226/500] TRAINING loss : 1.9846 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [227/500] TRAINING loss : 1.9520 TRAINING accuracy : 0.5000
[T] Epoch [2/29] | [228/500] TRAINING loss : 1.9817 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [229/500] TRAINING loss : 1.9569 TRAINING accuracy : 0.5200
[T] Epoch [2/29] | [230/500] TRAINING loss : 2.0024 TRAINING accuracy : 0.4700
[T] Epoch [2/29] | [231/500] TRAINING loss : 1.9616 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [232/500] TRAINING loss : 1.9561 TRAINING accuracy : 0.5100
[T] Epoch [2/29] | [233/500] TRAINING loss : 1.9377 TRAINING accuracy : 0.5300
[T] Epoch [2/29] | [234/500] TRAINING loss : 1.8653 TRAINING accuracy : 0.6000
[T] Epoch [2/29] | [235/500] TRAINING loss : 2.0171 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [236/500] TRAINING loss : 1.9016 TRAINING accuracy : 0.5500
[T] Epoch [2/29] | [237/500] TRAINING loss : 2.0273 TRAINING accuracy : 0.4400
[T] Epoch [2/29] | [238/500] TRAINING loss : 1.9821 TRAINING accuracy : 0.4800
[T] Epoch [2/29] | [239/500] TRAINING loss : 1.9962 TRAINING accuracy : 0.4700
